wavenumber_cm1,absorbance
2681.2789,0.009963
2683.2079,0.009653
2685.1369,0.009430
2687.0658,0.009166
2688.9948,0.008425
2690.9240,0.007662
2692.8530,0.007214
2694.7820,0.007231
2696.7109,0.007405
2698.6399,0.008001
2700.5689,0.008526
2702.4979,0.008818
2704.4269,0.009427
2706.3558,0.009654
2708.2848,0.009073
2710.2140,0.008369
2712.1430,0.008033
2714.0720,0.007580
2716.0009,0.006691
2717.9299,0.005984
2719.8589,0.005633
2721.7879,0.005134
2723.7169,0.003961
2725.6458,0.002946
2727.5748,0.002847
2729.5040,0.003527
2731.4330,0.004484
2733.3620,0.004785
2735.2909,0.004649
2737.2199,0.005269
2739.1489,0.006338
2741.0779,0.006492
2743.0069,0.006035
2744.9358,0.005776
2746.8648,0.006235
2748.7940,0.006804
2750.7230,0.006724
2752.6520,0.006538
2754.5809,0.006676
2756.5099,0.006712
2758.4389,0.006463
2760.3679,0.006347
2762.2969,0.006262
2764.2258,0.006080
2766.1548,0.006133
2768.0830,0.005969
2770.0120,0.005567
2771.9410,0.005554
2773.8699,0.005956
2775.7989,0.006413
2777.7279,0.006603
2779.6569,0.007010
2781.5859,0.007454
2783.5148,0.007433
2785.4438,0.007217
2787.3730,0.006736
2789.3020,0.005933
2791.2310,0.004963
2793.1599,0.004629
2795.0889,0.005151
2797.0179,0.005189
2798.9469,0.005340
2800.8759,0.006245
2802.8048,0.006804
2804.7338,0.007071
2806.6630,0.007179
2808.5920,0.007076
2810.5210,0.006848
2812.4499,0.006550
2814.3789,0.006478
2816.3079,0.005825
2818.2369,0.005037
2820.1659,0.005082
2822.0948,0.005679
2824.0238,0.007051
2825.9530,0.008723
2827.8820,0.010311
2829.8110,0.011760
2831.7399,0.012220
2833.6689,0.011380
2835.5979,0.009739
2837.5269,0.007632
2839.4559,0.005510
2841.3848,0.004540
2843.3138,0.005091
2845.2420,0.005796
2847.1710,0.006714
2849.1000,0.008014
2851.0289,0.009045
2852.9579,0.009705
2854.8869,0.010174
2856.8159,0.010266
2858.7449,0.009972
2860.6738,0.010249
2862.6028,0.010961
2864.5320,0.011343
2866.4610,0.011466
2868.3900,0.011640
2870.3189,0.012038
2872.2479,0.011962
2874.1769,0.010982
2876.1059,0.009672
2878.0349,0.008403
2879.9638,0.007442
2881.8928,0.006930
2883.8220,0.006280
2885.7510,0.005445
2887.6800,0.005471
2889.6089,0.005593
2891.5379,0.005284
2893.4669,0.005516
2895.3959,0.006293
2897.3249,0.007458
2899.2538,0.008640
2901.1828,0.009721
2903.1120,0.010293
2905.0410,0.009855
2906.9700,0.008873
2908.8989,0.007890
2910.8279,0.007040
2912.7569,0.006186
2914.6859,0.006164
2916.6149,0.006000
2918.5438,0.005483
2920.4728,0.006113
2922.4010,0.007092
2924.3300,0.007216
2926.2590,0.006627
2928.1879,0.006470
2930.1169,0.006414
2932.0459,0.006056
2933.9749,0.006328
2935.9039,0.005926
2937.8328,0.005043
2939.7618,0.004458
2941.6910,0.003324
2943.6200,0.002694
2945.5490,0.003195
2947.4779,0.004031
2949.4069,0.005021
2951.3359,0.006698
2953.2649,0.009137
2955.1939,0.011369
2957.1228,0.012138
2959.0518,0.011669
2960.9810,0.011036
2962.9100,0.010979
2964.8390,0.011027
2966.7679,0.010497
2968.6969,0.009752
2970.6259,0.009563
2972.5549,0.010304
2974.4839,0.010758
2976.4128,0.010319
2978.3418,0.010189
2980.2710,0.010816
2982.2000,0.011174
2984.1290,0.011816
2986.0579,0.012781
2987.9869,0.012477
2989.9159,0.011386
2991.8449,0.010693
2993.7739,0.009696
2995.7028,0.008510
2997.6318,0.008157
2999.5610,0.008627
3001.4900,0.009161
3003.4190,0.010386
3005.3479,0.011746
3007.2769,0.011412
3009.2059,0.010305
3011.1349,0.009646
3013.0639,0.009082
3014.9928,0.008716
3016.9218,0.008556
3018.8500,0.008194
3020.7790,0.008044
3022.7080,0.008392
3024.6369,0.008629
