wavenumber_cm1,absorbance
955.0733,0.089656
955.5554,0.089808
956.0375,0.089803
956.5197,0.089610
957.0018,0.089198
957.4839,0.088537
957.9660,0.087599
958.4481,0.086359
958.9302,0.084802
959.4124,0.082931
959.8945,0.080778
960.3766,0.078385
960.8587,0.075631
961.3408,0.072998
961.8229,0.070916
962.3051,0.069743
962.7872,0.069745
963.2693,0.071078
963.7514,0.073766
964.2335,0.077690
964.7156,0.082572
965.1978,0.087976
965.6799,0.093391
966.1620,0.098815
966.6441,0.103995
967.1262,0.108715
967.6083,0.112824
968.0905,0.116253
968.5726,0.119001
969.0547,0.121106
969.5368,0.122612
970.0189,0.123543
970.5010,0.123894
970.9832,0.123648
971.4653,0.122797
971.9474,0.121371
972.4295,0.119440
972.9116,0.117097
973.3937,0.114429
973.8759,0.111474
974.3580,0.108203
974.8401,0.104606
975.3222,0.100706
975.8043,0.096571
976.2864,0.092322
976.7686,0.088126
977.2507,0.084174
977.7328,0.080646
978.2149,0.077683
978.6970,0.075362
979.1791,0.073718
979.6613,0.072804
980.1434,0.072656
980.6255,0.073277
981.1076,0.074631
981.5897,0.076637
982.0718,0.079182
982.5540,0.082134
983.0361,0.085360
983.5182,0.088742
984.0003,0.092179
984.4824,0.095580
984.9645,0.098860
985.4467,0.101932
985.9288,0.104713
986.4109,0.107129
986.8930,0.109132
987.3751,0.110705
987.8572,0.111860
988.3394,0.112630
988.8215,0.113052
989.3036,0.113161
989.7857,0.112981
990.2678,0.112530
990.7499,0.111824
991.2321,0.110885
991.7142,0.109733
992.1963,0.108391
992.6784,0.106868
993.1605,0.105163
993.6426,0.103264
994.1248,0.101159
994.6069,0.098844
995.0890,0.096332
995.5711,0.093651
996.0532,0.090836
996.5353,0.087920
997.0175,0.084923
997.4996,0.081853
997.9817,0.078707
998.4638,0.075485
998.9459,0.072189
999.4280,0.068828
999.9102,0.065416
1000.3920,0.061958
1000.8740,0.058451
1001.3570,0.054885
1001.8390,0.051251
1002.3210,0.047553
1002.8030,0.043813
1003.2850,0.040071
1003.7670,0.036375
1004.2490,0.032770
1004.7310,0.029288
1005.2130,0.025950
1005.6960,0.022774
1006.1780,0.019780
1006.6600,0.016997
1007.1420,0.014456
1007.6240,0.012177
1008.1060,0.010156
1008.5880,0.008359
1009.0700,0.006734
1009.5520,0.005233
1010.0350,0.003839
1010.5170,0.002580
1010.9990,0.001530
1011.4810,0.000791
1011.9630,0.000459
1012.4450,0.000607
1012.9270,0.001265
1013.4090,0.002427
1013.8920,0.004061
1014.3740,0.006129
1014.8560,0.008583
1015.3380,0.011370
1015.8200,0.014429
1016.3020,0.017699
