wavenumber_cm1,absorbance
776.0000,0.007391
777.0000,0.008015
778.0000,0.008697
779.0000,0.009442
780.0000,0.010265
781.0000,0.011146
782.0000,0.012072
783.0000,0.013044
784.0000,0.014070
785.0000,0.015157
786.0000,0.016323
787.0000,0.017482
788.0000,0.018681
789.0000,0.020099
790.0000,0.021824
791.0000,0.023911
792.0000,0.026175
793.0000,0.029096
794.0000,0.032248
795.0000,0.038506
796.0000,0.047029
797.0000,0.056585
798.0000,0.066032
799.0000,0.074399
800.0000,0.080433
801.0000,0.082513
802.0000,0.082424
803.0000,0.083271
804.0000,0.090849
805.0000,0.094556
806.0000,0.093750
807.0000,0.088935
808.0000,0.080593
809.0000,0.069301
810.0000,0.055604
811.0000,0.040928
812.0000,0.029793
813.0000,0.025363
814.0000,0.028266
815.0000,0.025639
816.0000,0.023085
817.0000,0.020778
818.0000,0.018781
819.0000,0.017156
820.0000,0.015916
821.0000,0.015079
822.0000,0.014565
823.0000,0.014296
824.0000,0.014174
825.0000,0.014079
826.0000,0.013917
827.0000,0.013758
828.0000,0.013567
829.0000,0.013347
830.0000,0.013129
831.0000,0.012879
832.0000,0.012595
833.0000,0.012298
834.0000,0.012083
835.0000,0.011748
836.0000,0.011477
837.0000,0.011283
838.0000,0.011132
839.0000,0.011079
840.0000,0.011131
841.0000,0.011268
842.0000,0.011479
843.0000,0.011761
844.0000,0.012120
845.0000,0.012364
846.0000,0.012771
847.0000,0.013166
848.0000,0.013337
849.0000,0.013175
850.0000,0.012532
851.0000,0.011448
852.0000,0.009885
853.0000,0.008106
854.0000,0.006383
855.0000,0.004963
856.0000,0.004059
857.0000,0.003648
858.0000,0.003614
859.0000,0.003828
860.0000,0.004145
861.0000,0.004515
862.0000,0.004803
863.0000,0.005113
864.0000,0.005455
865.0000,0.005834
866.0000,0.006250
867.0000,0.006663
868.0000,0.007105
869.0000,0.007608
870.0000,0.008193
871.0000,0.008879
872.0000,0.009650
873.0000,0.010487
874.0000,0.011397
875.0000,0.012357
876.0000,0.013345
877.0000,0.014325
878.0000,0.015309
879.0000,0.016285
880.0000,0.017262
881.0000,0.018281
882.0000,0.019353
883.0000,0.020505
884.0000,0.021734
885.0000,0.023039
886.0000,0.024365
887.0000,0.025754
888.0000,0.027227
889.0000,0.028800
890.0000,0.030490
891.0000,0.032252
892.0000,0.034080
893.0000,0.036164
894.0000,0.038715
895.0000,0.041691
